,cap,dim,rad,mean_cap,center_corr,K,EVD90,PR,P,M,N,layer,seed,model,manifold_type,eps,eps_step,max_iter,clean_accuracy,adv_accuracy,random
2,0.05718112850118554,29.067877709523916,1.240477959022427,0.05643062234616312,0.1793057831757206,1,314,207.3358345836017,10,50,2000,4.block3,2,CIFAR_ResNet18,class,0.00392156862745098,0.000980392156862745,16,0.9491,0.404,False
3,0.04831447748613233,32.45814393994819,1.3443470758322413,0.05643062234616312,0.1793057831757206,1,314,207.3358345836017,10,50,2000,4.block3,2,CIFAR_ResNet18,class,0.00392156862745098,0.000980392156862745,16,0.9491,0.404,False
4,0.0517251395899665,31.286748269347914,1.3107464950219636,0.05643062234616312,0.1793057831757206,1,314,207.3358345836017,10,50,2000,4.block3,2,CIFAR_ResNet18,class,0.00392156862745098,0.000980392156862745,16,0.9491,0.404,False
5,0.04859239160488575,31.670893494301655,1.2843707674540799,0.05643062234616312,0.1793057831757206,1,314,207.3358345836017,10,50,2000,4.block3,2,CIFAR_ResNet18,class,0.00392156862745098,0.000980392156862745,16,0.9491,0.404,False
6,0.05622681972157948,29.464687210180717,1.237599544451695,0.05643062234616312,0.1793057831757206,1,314,207.3358345836017,10,50,2000,4.block3,2,CIFAR_ResNet18,class,0.00392156862745098,0.000980392156862745,16,0.9491,0.404,False
7,0.06833201139930001,25.813168781271123,1.1193645494122033,0.05643062234616312,0.1793057831757206,1,314,207.3358345836017,10,50,2000,4.block3,2,CIFAR_ResNet18,class,0.00392156862745098,0.000980392156862745,16,0.9491,0.404,False
8,0.0675371687712494,26.13967056797411,1.1429163958178838,0.05643062234616312,0.1793057831757206,1,314,207.3358345836017,10,50,2000,4.block3,2,CIFAR_ResNet18,class,0.00392156862745098,0.000980392156862745,16,0.9491,0.404,False
9,0.05146317682197794,30.583247617042275,1.319064868712716,0.05643062234616312,0.1793057831757206,1,314,207.3358345836017,10,50,2000,4.block3,2,CIFAR_ResNet18,class,0.00392156862745098,0.000980392156862745,16,0.9491,0.404,False
0,0.3479668335384648,5.788896728280433,0.8080064313704751,0.27402482399549055,0.212933184729494,1,14,10.555993498435758,10,50,2000,5.block4,2,CIFAR_ResNet18,class,0.00392156862745098,0.000980392156862745,16,0.9491,0.404,False
1,0.27623897094232364,7.692250700378677,0.9577650704745474,0.27402482399549055,0.212933184729494,1,14,10.555993498435758,10,50,2000,5.block4,2,CIFAR_ResNet18,class,0.00392156862745098,0.000980392156862745,16,0.9491,0.404,False
2,0.25764885238676305,7.271602875955188,0.9654610626942886,0.27402482399549055,0.212933184729494,1,14,10.555993498435758,10,50,2000,5.block4,2,CIFAR_ResNet18,class,0.00392156862745098,0.000980392156862745,16,0.9491,0.404,False
3,0.25145831801195356,8.313090689503966,0.8841900549549285,0.27402482399549055,0.212933184729494,1,14,10.555993498435758,10,50,2000,5.block4,2,CIFAR_ResNet18,class,0.00392156862745098,0.000980392156862745,16,0.9491,0.404,False
4,0.22229207335893364,7.691509985954134,1.0065473420140854,0.27402482399549055,0.212933184729494,1,14,10.555993498435758,10,50,2000,5.block4,2,CIFAR_ResNet18,class,0.00392156862745098,0.000980392156862745,16,0.9491,0.404,False
5,0.24094822501419688,7.808630414770096,1.064516167790984,0.27402482399549055,0.212933184729494,1,14,10.555993498435758,10,50,2000,5.block4,2,CIFAR_ResNet18,class,0.00392156862745098,0.000980392156862745,16,0.9491,0.404,False
6,0.20646428643333506,7.722194138412308,1.012375387964569,0.27402482399549055,0.212933184729494,1,14,10.555993498435758,10,50,2000,5.block4,2,CIFAR_ResNet18,class,0.00392156862745098,0.000980392156862745,16,0.9491,0.404,False
7,0.35699210009926274,6.328725182959462,0.8987223720858515,0.27402482399549055,0.212933184729494,1,14,10.555993498435758,10,50,2000,5.block4,2,CIFAR_ResNet18,class,0.00392156862745098,0.000980392156862745,16,0.9491,0.404,False
8,0.4329346733116399,5.4677182973345495,0.8528115782694126,0.27402482399549055,0.212933184729494,1,14,10.555993498435758,10,50,2000,5.block4,2,CIFAR_ResNet18,class,0.00392156862745098,0.000980392156862745,16,0.9491,0.404,False
9,0.28266220634477107,7.18545818349024,0.9216606480842106,0.27402482399549055,0.212933184729494,1,14,10.555993498435758,10,50,2000,5.block4,2,CIFAR_ResNet18,class,0.00392156862745098,0.000980392156862745,16,0.9491,0.404,False
0,0.360223548884478,3.5946930445642717,0.8165786705260679,0.35627592687215565,0.25145721435546875,1,7,7.430479526519775,10,50,10,6.linear,2,CIFAR_ResNet18,class,0.00392156862745098,0.000980392156862745,16,0.9491,0.404,False
1,0.33038912138123644,4.5401731731869575,1.119861440876579,0.35627592687215565,0.25145721435546875,1,7,7.430479526519775,10,50,10,6.linear,2,CIFAR_ResNet18,class,0.00392156862745098,0.000980392156862745,16,0.9491,0.404,False
2,0.3420634188455538,4.596489727155381,0.9944315999361284,0.35627592687215565,0.25145721435546875,1,7,7.430479526519775,10,50,10,6.linear,2,CIFAR_ResNet18,class,0.00392156862745098,0.000980392156862745,16,0.9491,0.404,False
3,0.385880031985736,4.664999726253239,0.9035526903313869,0.35627592687215565,0.25145721435546875,1,7,7.430479526519775,10,50,10,6.linear,2,CIFAR_ResNet18,class,0.00392156862745098,0.000980392156862745,16,0.9491,0.404,False
4,0.34074664435506774,4.725544044603995,1.0673413060357249,0.35627592687215565,0.25145721435546875,1,7,7.430479526519775,10,50,10,6.linear,2,CIFAR_ResNet18,class,0.00392156862745098,0.000980392156862745,16,0.9491,0.404,False
5,0.3342272491709013,4.486038815765314,1.1269639478880962,0.35627592687215565,0.25145721435546875,1,7,7.430479526519775,10,50,10,6.linear,2,CIFAR_ResNet18,class,0.00392156862745098,0.000980392156862745,16,0.9491,0.404,False
6,0.26856053516912365,4.825291874591825,1.1122939354110366,0.35627592687215565,0.25145721435546875,1,7,7.430479526519775,10,50,10,6.linear,2,CIFAR_ResNet18,class,0.00392156862745098,0.000980392156862745,16,0.9491,0.404,False
7,0.4707872733392586,3.698716818369305,0.960691545925091,0.35627592687215565,0.25145721435546875,1,7,7.430479526519775,10,50,10,6.linear,2,CIFAR_ResNet18,class,0.00392156862745098,0.000980392156862745,16,0.9491,0.404,False
8,0.4724712658877832,3.6800889297889694,0.8099277688795941,0.35627592687215565,0.25145721435546875,1,7,7.430479526519775,10,50,10,6.linear,2,CIFAR_ResNet18,class,0.00392156862745098,0.000980392156862745,16,0.9491,0.404,False
9,0.3497071472515788,4.267100685273413,1.0279857035343067,0.35627592687215565,0.25145721435546875,1,7,7.430479526519775,10,50,10,6.linear,2,CIFAR_ResNet18,class,0.00392156862745098,0.000980392156862745,16,0.9491,0.404,False
0,0.07431288129701749,21.254662586604436,1.289899784378376,0.06203013927231629,0.41745282306499437,2,70,10.348319895031732,10,50,2000,0.pixels,3,CIFAR_ResNet18,class,0.00392156862745098,0.000980392156862745,16,0.9491,0.404,False
1,0.060663095188083625,25.724779897626416,1.318340313509446,0.06203013927231629,0.41745282306499437,2,70,10.348319895031732,10,50,2000,0.pixels,3,CIFAR_ResNet18,class,0.00392156862745098,0.000980392156862745,16,0.9491,0.404,False
2,0.051053988442930624,29.27500836480825,1.4419330686967105,0.06203013927231629,0.41745282306499437,2,70,10.348319895031732,10,50,2000,0.pixels,3,CIFAR_ResNet18,class,0.00392156862745098,0.000980392156862745,16,0.9491,0.404,False
3,0.044729874724881276,31.043057046536298,1.5912562200856322,0.06203013927231629,0.41745282306499437,2,70,10.348319895031732,10,50,2000,0.pixels,3,CIFAR_ResNet18,class,0.00392156862745098,0.000980392156862745,16,0.9491,0.404,False
4,0.054349430404437675,27.392292022558806,1.3912232214431561,0.06203013927231629,0.41745282306499437,2,70,10.348319895031732,10,50,2000,0.pixels,3,CIFAR_ResNet18,class,0.00392156862745098,0.000980392156862745,16,0.9491,0.404,False
5,0.06914302698843665,22.79113152541893,1.3352518876590327,0.06203013927231629,0.41745282306499437,2,70,10.348319895031732,10,50,2000,0.pixels,3,CIFAR_ResNet18,class,0.00392156862745098,0.000980392156862745,16,0.9491,0.404,False
6,0.057574478043702484,26.947896444122122,1.3486020334700946,0.06203013927231629,0.41745282306499437,2,70,10.348319895031732,10,50,2000,0.pixels,3,CIFAR_ResNet18,class,0.00392156862745098,0.000980392156862745,16,0.9491,0.404,False
7,0.0712070498656127,23.059070512375047,1.2524517142180385,0.06203013927231629,0.41745282306499437,2,70,10.348319895031732,10,50,2000,0.pixels,3,CIFAR_ResNet18,class,0.00392156862745098,0.000980392156862745,16,0.9491,0.404,False
8,0.09552690234052152,17.850420361360023,1.1127632387787034,0.06203013927231629,0.41745282306499437,2,70,10.348319895031732,10,50,2000,0.pixels,3,CIFAR_ResNet18,class,0.00392156862745098,0.000980392156862745,16,0.9491,0.404,False
9,0.06856607341413858,23.75732733702989,1.20042013434081,0.06203013927231629,0.41745282306499437,2,70,10.348319895031732,10,50,2000,0.pixels,3,CIFAR_ResNet18,class,0.00392156862745098,0.000980392156862745,16,0.9491,0.404,False
0,0.06733087155880332,23.728340526333337,1.1399357472891545,0.05756455174068077,0.4327867286929854,1,147,29.474579784079676,10,50,2000,1.conv1,3,CIFAR_ResNet18,class,0.00392156862745098,0.000980392156862745,16,0.9491,0.404,False
